expense_id,employee,department,expense_date,amount_usd,currency,category,merchant,invoice_no,invoice_city,trip_to_city,approver,paid_amount_usd
EIFQZNH10,Uma,R&D,2024-01-26,51.76,USD,Office,City Taxi,INV-489986,Miami,Miami,Mgr_Amy,51.76
EZ9HDXNDJ,Riley,Sales,2024-01-26,318.27,USD,Air,Happy Noodles,INV-272994,Los Angeles,Los Angeles,Mgr_Erin,318.27
EASPSHG2P,Zack,R&D,2024-01-26,16.44,USD,Transport,City Taxi,INV-393224,Chicago,Chicago,Mgr_Ben,16.44
EOVPVZBQW,Bob,Finance,2024-01-26,36.14,USD,Meal,Metro Coffee,INV-125339,Chicago,Chicago,Mgr_Carl,0.0
EARCBM6IA,Ursula,R&D,2024-01-26,55.41,USD,Meal,Happy Noodles,INV-372150,Seattle,Seattle,Mgr_Ben,55.41
EHD7JWU9V,Jack,Sales,2024-01-26,30.55,USD,Transport,Sky Airlines,INV-838364,Seattle,Seattle,Mgr_Duke,30.55
EDLBSIU7U,Kevin,Marketing,2024-01-26,152.29,USD,Hotel,Metro Coffee,INV-357957,Los Angeles,Los Angeles,Mgr_Amy,152.29
EO1BYIWMC,Wendy,Sales,2024-01-26,70.93,USD,Meal,Metro Coffee,INV-782326,San Francisco,Atlanta,Mgr_Carl,70.93
EM1OGRVK0,Bob,Finance,2024-01-26,30.29,USD,Office,Sky Airlines,INV-819917,Seattle,Seattle,Mgr_Carl,30.29
EJUT6WRGK,Mason,Finance,2024-01-27,66.39,USD,Meal,Sky Airlines,INV-733262,Atlanta,Atlanta,Mgr_Carl,66.39
ESCY2HRTY,Sam,Sales,2024-01-27,25.4,USD,Meal,Green Hotel,INV-219320,Boston,Boston,Mgr_Amy,25.4
E2SXGU4QJ,Owen,R&D,2024-01-27,138.65,USD,Hotel,Tech Supplies,INV-814814,Miami,Miami,Mgr_Duke,138.65
E3R21S8SL,Uma,Finance,2024-01-27,264.73,USD,Office,Sky Airlines,INV-225268,San Francisco,San Francisco,Mgr_Erin,264.73
EWIJ3MKNP,Grace,R&D,2024-01-27,299.11,USD,Hotel,Green Hotel,INV-813225,Boston,Boston,Mgr_Ben,299.11
EQDG7H6YP,Victor,Marketing,2024-01-27,179.61,USD,Hotel,Green Hotel,INV-600914,Chicago,Miami,Mgr_Amy,179.61
EVS0D3XQD,Olivia,Sales,2024-01-27,50.72,USD,Meal,City Taxi,INV-490315,Seattle,Seattle,Mgr_Amy,50.72
EEGG2TWY8,Fiona,R&D,2024-01-27,180.47,USD,Hotel,Sky Airlines,INV-782191,Miami,Miami,Mgr_Erin,180.47
EP4T26CBI,Nina,HR,2024-01-27,63.14,USD,Meal,City Taxi,INV-371205,Houston,Houston,Mgr_Carl,63.14
EAQMGKIQM,Kevin,Marketing,2024-01-27,45.06,USD,Meal,City Taxi,INV-451743,Houston,Houston,Mgr_Duke,45.06
E95O6GZBI,Olivia,Sales,2024-01-27,275.95,USD,Office,Green Hotel,INV-836529,New York,Houston,Mgr_Amy,275.95
ELB5OS71W,Zack,Marketing,2024-01-28,159.79,USD,Hotel,Sky Airlines,INV-665553,New York,New York,Mgr_Amy,159.79
ERVR33GPT,Uma,Marketing,2024-01-28,72.14,USD,Meal,Green Hotel,INV-159119,Chicago,Chicago,Mgr_Erin,72.14
E5YN9FP0T,Sam,Sales,2024-01-28,37.57,USD,Meal,Green Hotel,INV-722684,Atlanta,Atlanta,Mgr_Erin,37.57
E1RC3S0NO,Will,R&D,2024-01-28,316.47,USD,Office,Metro Coffee,INV-697585,Los Angeles,Los Angeles,Mgr_Amy,316.47
EON4677M3,Laura,Marketing,2024-01-28,263.22,USD,Hotel,Sky Airlines,INV-280999,Boston,Boston,Mgr_Ben,263.22
ECJ7HMHKA,Nina,Sales,2024-01-29,14.25,USD,Meal,Happy Noodles,INV-396499,San Francisco,San Francisco,Mgr_Ben,14.25
EQPHM8TEY,Jack,R&D,2024-01-29,45.14,USD,Meal,Tech Supplies,INV-592530,Los Angeles,Los Angeles,Mgr_Ben,45.14
E64ZV5BGV,Gavin,R&D,2024-01-29,30.8,USD,Transport,City Taxi,INV-951990,Dallas,Dallas,Mgr_Duke,30.8
E6L6HRLPL,Gavin,Sales,2024-01-29,141.93,USD,Office,Sky Airlines,INV-196672,New York,New York,Mgr_Erin,141.93
ED4ETJMPR,Charlie,Marketing,2024-01-29,60.7,USD,Meal,Metro Coffee,INV-654304,Los Angeles,Los Angeles,Mgr_Ben,60.7
E2JSB3JL4,Victor,Sales,2024-01-29,71.19,USD,Meal,Metro Coffee,INV-233017,Seattle,Seattle,Mgr_Duke,71.19
EAPRUPC64,Zoe,Marketing,2024-01-29,216.6,USD,Client Gift,City Taxi,INV-530252,Dallas,Dallas,Mgr_Amy,216.6
E7AAXCJJA,Bella,Sales,2024-01-29,291.99,USD,Hotel,Sky Airlines,INV-920101,New York,New York,Mgr_Erin,291.99
EAS3RB87K,Jade,Sales,2024-01-29,163.64,USD,Office,Happy Noodles,INV-584332,Dallas,Dallas,Mgr_Erin,163.64
EVMS9E0VD,Ethan,Sales,2024-01-29,450.59,USD,Air,City Taxi,INV-726085,Houston,Houston,Mgr_Amy,450.59
ECFP3VHPD,Fiona,Finance,2024-01-29,331.13,USD,Office,Metro Coffee,INV-738825,San Francisco,Boston,Mgr_Amy,331.13
E3JKZ5HU4,Diana,Marketing,2024-01-29,274.89,USD,Hotel,Metro Coffee,INV-215392,Dallas,Dallas,Mgr_Ben,274.89
E6Y2D7GID,Zoe,Marketing,2024-01-29,200.42,USD,Client Gift,Tech Supplies,INV-633622,Atlanta,Atlanta,Mgr_Amy,200.42
EF8PEOKLZ,Ivan,Marketing,2024-01-29,215.08,USD,Client Gift,Tech Supplies,INV-396160,New York,New York,Mgr_Ben,215.08
EP9ZHD1UO,Faith,Sales,2024-01-30,242.54,USD,Air,Tech Supplies,INV-231743,Miami,Miami,Mgr_Erin,242.54
E3X9MF6XR,Kirk,Marketing,2024-01-30,38.71,USD,Meal,City Taxi,INV-132392,Atlanta,Atlanta,Mgr_Duke,38.71
EW2MFEZ06,Grace,Sales,2024-01-30,70.98,USD,Office,Tech Supplies,INV-117273,Boston,Boston,Mgr_Carl,170.98
EBFX2RWJL,Ethan,Sales,2024-01-30,150.62,USD,Hotel,Sky Airlines,INV-510736,New York,New York,Mgr_Amy,150.62
EOMYFKJ9P,Henry,Marketing,2024-01-30,52.29,USD,Transport,Tech Supplies,INV-211406,Atlanta,Atlanta,Mgr_Carl,52.29
EM8Y79Q2B,Riley,Sales,2024-01-31,17.27,USD,Meal,Happy Noodles,INV-171858,San Francisco,San Francisco,Mgr_Carl,17.27
E1X6CHNDE,Peter,HR,2024-01-31,37.11,USD,Meal,Happy Noodles,INV-346367,Chicago,Chicago,Mgr_Duke,37.11
EX9JTC12N,Laura,Sales,2024-01-31,44.61,USD,Meal,City Taxi,INV-697173,Chicago,Chicago,Mgr_Amy,44.61
E7LNUTQ3Q,Ethan,R&D,2024-01-31,50.72,USD,Transport,City Taxi,INV-648711,Chicago,Chicago,Mgr_Duke,50.72
EN3EW93KI,Nina,Sales,2024-01-31,41.33,USD,Meal,Sky Airlines,INV-813860,San Francisco,San Francisco,Mgr_Ben,141.33
E2WFUM2CK,Laura,Sales,2024-01-31,255.08,USD,Air,Tech Supplies,INV-241241,Dallas,Dallas,Mgr_Carl,255.08
EFZGBZF7O,Gavin,R&D,2024-01-31,18.81,USD,Transport,Happy Noodles,INV-776105,New York,New York,Mgr_Erin,18.81
EFV51EUXC,Queen,Marketing,2024-02-01,38.66,USD,Meal,Happy Noodles,INV-152910,Houston,Houston,Mgr_Amy,38.66
E6FHMMN2R,Faith,Sales,2024-02-01,544.9,USD,Air,Sky Airlines,INV-445936,Boston,Boston,Mgr_Amy,544.9
E3FYBLTUX,Yvonne,Sales,2024-02-01,343.59,USD,Air,Tech Supplies,INV-267830,Houston,Houston,Mgr_Amy,343.59
EVS4CEGW4,Wendy,Sales,2024-02-01,70.38,USD,Meal,City Taxi,INV-362561,Seattle,Seattle,Mgr_Duke,70.38
E8DYM2GT0,Peter,R&D,2024-02-01,49.27,USD,Office,Tech Supplies,INV-558947,Atlanta,Atlanta,Mgr_Duke,49.27
E4O4EJA11,Victor,R&D,2024-02-01,50.53,USD,Transport,Metro Coffee,INV-252552,Seattle,Seattle,Mgr_Erin,50.53
EPK1XFF9S,Quinn,HR,2024-02-01,20.39,USD,Meal,City Taxi,INV-447528,Miami,Miami,Mgr_Duke,0.0
EJ7BCBXRR,Bella,Marketing,2024-02-01,230.26,USD,Hotel,Sky Airlines,INV-169384,San Francisco,San Francisco,Mgr_Carl,230.26
ELY3OP4GT,Olivia,R&D,2024-02-01,318.67,USD,Office,Green Hotel,INV-790968,Atlanta,Atlanta,Mgr_Carl,318.67
EU2SWOULZ,Charlie,Sales,2024-02-01,16.94,USD,Meal,Tech Supplies,INV-648309,Seattle,Seattle,Mgr_Erin,16.94
EV8N649R9,Delia,R&D,2024-02-01,45.33,USD,Transport,Tech Supplies,INV-827984,Miami,San Francisco,Mgr_Amy,45.33
E0YZ4II2B,Zoe,HR,2024-02-02,263.45,USD,Office,Metro Coffee,INV-277552,Los Angeles,Los Angeles,Mgr_Duke,263.45
E6VG5JSIA,Delia,R&D,2024-02-02,368.16,USD,Office,Happy Noodles,INV-451884,Miami,Miami,Mgr_Duke,368.16
EJ8P2BT9X,Nina,Sales,2024-02-02,67.73,USD,Meal,Happy Noodles,INV-147076,Chicago,Chicago,Mgr_Duke,67.73
EMAGAUKUK,Grace,Finance,2024-02-02,337.05,USD,Office,Tech Supplies,INV-206237,Houston,Houston,Mgr_Amy,337.05
EKWBRX3BA,Queen,Sales,2024-02-02,172.33,USD,Hotel,Sky Airlines,INV-970981,Boston,Boston,Mgr_Erin,172.33
EG8BKZTFX,Victor,R&D,2024-02-02,326.95,USD,Office,City Taxi,INV-707185,San Francisco,San Francisco,Mgr_Duke,426.95
EPK69ZO67,Tyler,HR,2024-02-02,72.94,USD,Meal,Metro Coffee,INV-640925,Houston,Houston,Mgr_Amy,72.94
EQ8F49RM3,Bella,Sales,2024-02-02,42.46,USD,Meal,Green Hotel,INV-645329,Seattle,Seattle,Mgr_Amy,42.46
EO4PN8EZN,Nora,Marketing,2024-02-02,277.52,USD,Hotel,Tech Supplies,INV-143287,Seattle,Seattle,Mgr_Amy,277.52
ERYLH2KLH,Diana,Marketing,2024-02-02,585.13,USD,Air,Metro Coffee,INV-659138,Houston,Houston,Mgr_Erin,585.13
EB8EP90U2,Nora,R&D,2024-02-03,206.56,USD,Hotel,Happy Noodles,INV-291910,Atlanta,Atlanta,Mgr_Amy,206.56
E6YUD1O88,Queen,Finance,2024-02-03,251.64,USD,Hotel,Green Hotel,INV-725561,Houston,Houston,Mgr_Duke,251.64
E9EU51FMY,Ursula,Marketing,2024-02-03,49.43,USD,Meal,City Taxi,INV-777774,Atlanta,Atlanta,Mgr_Carl,49.43
E31TPS99Q,Uma,R&D,2024-02-03,34.52,USD,Transport,Metro Coffee,INV-974627,Dallas,Dallas,Mgr_Duke,34.52
E6FH7IFD1,Owen,R&D,2024-02-03,364.85,USD,Office,Green Hotel,INV-937397,Atlanta,Atlanta,Mgr_Amy,364.85
EDPMRKXDH,Bob,Finance,2024-02-03,39.57,USD,Meal,Happy Noodles,INV-501267,Seattle,Seattle,Mgr_Duke,39.57
E4T2YP1LC,Uma,R&D,2024-02-03,34.76,USD,Office,Sky Airlines,INV-378282,New York,New York,Mgr_Erin,34.76
EMKJDAKKX,Yvonne,Sales,2024-02-03,234.38,USD,Client Gift,Tech Supplies,INV-754667,San Francisco,San Francisco,Mgr_Duke,234.38
EW3Q1Z0IO,Uma,R&D,2024-02-03,68.11,USD,Meal,Sky Airlines,INV-201040,Seattle,Seattle,Mgr_Duke,68.11
EOIBZCQUO,Peter,R&D,2024-02-03,29.47,USD,Meal,City Taxi,INV-315431,Los Angeles,Los Angeles,Mgr_Carl,29.47
EJ6FV1HJ8,Gavin,R&D,2024-02-03,190.06,USD,Office,Metro Coffee,INV-278414,Chicago,Chicago,Mgr_Duke,190.06
E2LYYQTS1,Miles,R&D,2024-02-03,44.67,USD,Office,Tech Supplies,INV-740122,Dallas,Dallas,Mgr_Amy,44.67
EF7AZ3JQV,Henry,Marketing,2024-02-03,133.45,USD,Office,Metro Coffee,INV-538098,Los Angeles,Chicago,Mgr_Amy,133.45
EB5H8ZWJ9,Delia,HR,2024-02-04,35.55,USD,Meal,Green Hotel,INV-701282,Chicago,Chicago,Mgr_Duke,35.55
EEM03U00T,Uma,R&D,2024-02-04,29.55,USD,Meal,Green Hotel,INV-860150,Los Angeles,Los Angeles,Mgr_Ben,29.55
EPM11I7IM,Lena,R&D,2024-02-04,240.19,USD,Air,Sky Airlines,INV-378418,Los Angeles,Los Angeles,Mgr_Carl,240.19
EIXWR7C8X,Edgar,R&D,2024-02-04,21.78,USD,Meal,Happy Noodles,INV-143069,Boston,Boston,Mgr_Ben,21.78
ELP9H3KKK,Paula,R&D,2024-02-04,256.88,USD,Hotel,Tech Supplies,INV-183828,Dallas,Dallas,Mgr_Amy,256.88
ERO9G18GJ,Olivia,Marketing,2024-02-04,58.52,USD,Office,City Taxi,INV-565648,San Francisco,San Francisco,Mgr_Ben,58.52
E66DBNNVE,Charlie,R&D,2024-02-04,39.66,USD,Transport,City Taxi,INV-520359,Dallas,Dallas,Mgr_Duke,39.66
EHV1ELKIM,Zack,R&D,2024-02-04,226.25,USD,Air,Happy Noodles,INV-931814,Miami,Miami,Mgr_Carl,226.25
EY0HO1BSN,Victor,R&D,2024-02-05,265.07,USD,Office,Metro Coffee,INV-956608,Miami,Miami,Mgr_Ben,265.07
E8XUW97L4,Bob,R&D,2024-02-05,54.22,USD,Meal,Happy Noodles,INV-740855,Los Angeles,Seattle,Mgr_Carl,54.22
E5H6QSK9Y,Jack,Marketing,2024-02-05,41.28,USD,Meal,City Taxi,INV-299908,Dallas,Dallas,Mgr_Duke,41.28
ERBICT8WW,Zack,R&D,2024-02-05,284.07,USD,Office,Metro Coffee,INV-238436,San Francisco,San Francisco,Mgr_Erin,284.07
E2FB6QED6,Diana,Sales,2024-02-06,203.73,USD,Hotel,Metro Coffee,INV-764718,Dallas,Dallas,Mgr_Erin,203.73
E4XTKJFGK,Jade,Sales,2024-02-06,16.5,USD,Meal,Sky Airlines,INV-797954,Miami,Miami,Mgr_Duke,16.5
E3YJAGQCG,Sophie,Sales,2024-02-06,288.61,USD,Office,Tech Supplies,INV-696002,Seattle,Seattle,Mgr_Erin,288.61
EH2Z9GG5C,Bella,Marketing,2024-02-06,316.48,USD,Office,Metro Coffee,INV-236721,Boston,Boston,Mgr_Carl,316.48
E3T0BZ8SB,Aaron,Finance,2024-02-06,374.23,USD,Air,Green Hotel,INV-862830,Chicago,Chicago,Mgr_Amy,374.23
EJFI1R5OB,Fiona,HR,2024-02-06,18.48,USD,Meal,Happy Noodles,INV-848575,Seattle,Seattle,Mgr_Erin,18.48
EGYCHINMR,Queen,HR,2024-02-06,14.35,USD,Meal,Metro Coffee,INV-919278,Atlanta,Atlanta,Mgr_Duke,14.35
EX4BPO4K0,Charlie,R&D,2024-02-06,17.05,USD,Transport,Happy Noodles,INV-457810,Atlanta,Atlanta,Mgr_Duke,17.05
E272AMKER,Ethan,Sales,2024-02-06,33.39,USD,Meal,City Taxi,INV-655890,Houston,Houston,Mgr_Ben,33.39
EYF9FMOPR,Riley,Sales,2024-02-06,64.02,USD,Meal,City Taxi,INV-835463,Boston,Boston,Mgr_Erin,64.02
EMCA82ROF,Peter,HR,2024-02-06,59.1,USD,Meal,Green Hotel,INV-709245,Dallas,Seattle,Mgr_Amy,59.1
EIVQ0QLZP,Ethan,HR,2024-02-07,17.53,USD,Transport,Happy Noodles,INV-906099,Boston,Miami,Mgr_Duke,17.53
E2X9FBGXM,Nina,R&D,2024-02-07,28.67,USD,Meal,Tech Supplies,INV-881818,Miami,Miami,Mgr_Carl,28.67
E04OE5SGC,Queen,R&D,2024-02-07,266.52,USD,Hotel,City Taxi,INV-608945,Boston,Boston,Mgr_Carl,266.52
EX9JJOAZ8,Mason,R&D,2024-02-07,310.89,USD,Hotel,Tech Supplies,INV-493993,Dallas,Dallas,Mgr_Erin,310.89
EGMDFM75P,Rose,Marketing,2024-02-07,250.84,USD,Client Gift,City Taxi,INV-598761,Seattle,Seattle,Mgr_Duke,250.84
E5EG19EKP,Ivan,Sales,2024-02-07,23.77,USD,Meal,Green Hotel,INV-231948,Dallas,Dallas,Mgr_Carl,23.77
ESW966WC0,Laura,HR,2024-02-07,36.75,USD,Transport,Green Hotel,INV-449071,Los Angeles,Los Angeles,Mgr_Erin,36.75
EW9SJX8AZ,Aaron,Sales,2024-02-07,41.63,USD,Meal,Tech Supplies,INV-112078,Seattle,Chicago,Mgr_Erin,41.63
ER631NNAB,Alice,Finance,2024-02-07,17.56,USD,Transport,Sky Airlines,INV-298584,Los Angeles,Los Angeles,Mgr_Duke,17.56
E5SZVF9I9,Quinn,HR,2024-02-07,20.95,USD,Transport,Metro Coffee,INV-151721,Houston,Houston,Mgr_Erin,20.95
EKIAPPOEU,Queen,Sales,2024-02-07,216.06,USD,Hotel,Green Hotel,INV-161106,Boston,Boston,Mgr_Ben,216.06
EP6HWP2EC,Hazel,HR,2024-02-07,158.91,USD,Office,Happy Noodles,INV-332618,Chicago,Chicago,Mgr_Amy,158.91
EZ0QGMFFF,Aaron,Marketing,2024-02-07,193.04,USD,Hotel,Metro Coffee,INV-484791,Boston,Boston,Mgr_Carl,193.04
EY40SDMOC,Bella,R&D,2024-02-08,37.19,USD,Meal,Sky Airlines,INV-596030,Houston,San Francisco,Mgr_Carl,37.19
E1K1Z8BGA,Laura,Sales,2024-02-08,160.04,USD,Client Gift,Sky Airlines,INV-705051,Chicago,Chicago,Mgr_Duke,160.04
EESNLCCB8,Nina,HR,2024-02-08,520.98,USD,Air,Happy Noodles,INV-877141,Los Angeles,Los Angeles,Mgr_Carl,520.98
EIONP6QNO,Wendy,Sales,2024-02-08,553.32,USD,Air,City Taxi,INV-214100,Los Angeles,Los Angeles,Mgr_Ben,553.32
ENGN0RQ3A,Paula,HR,2024-02-08,331.74,USD,Hotel,Happy Noodles,INV-248044,Dallas,Dallas,Mgr_Erin,331.74
ERI4654OL,Nina,Sales,2024-02-08,65.32,USD,Meal,Metro Coffee,INV-683313,Atlanta,Atlanta,Mgr_Ben,65.32
EJNAJA5SK,Bob,Sales,2024-02-08,234.26,USD,Hotel,City Taxi,INV-844322,Boston,Boston,Mgr_Amy,234.26
ERR1SPY40,Victor,R&D,2024-02-08,48.27,USD,Transport,Metro Coffee,INV-326798,New York,New York,Mgr_Ben,48.27
ERKYCY80N,Kirk,R&D,2024-02-08,62.0,USD,Meal,City Taxi,INV-661782,Miami,Miami,Mgr_Carl,62.0
EXU56F6LE,Wendy,R&D,2024-02-09,54.85,USD,Meal,Happy Noodles,INV-525776,Miami,Miami,Mgr_Amy,54.85
ED4OU9RGG,Miles,R&D,2024-02-09,13.34,USD,Meal,City Taxi,INV-116984,San Francisco,San Francisco,Mgr_Carl,13.34
E1QPREOYE,Mason,Sales,2024-02-09,69.6,USD,Meal,Sky Airlines,INV-904304,Seattle,Seattle,Mgr_Erin,69.6
E7NZRVUS1,Peter,Sales,2024-02-09,15.19,USD,Meal,City Taxi,INV-550996,Dallas,Dallas,Mgr_Duke,15.19
E4MEBBZL2,Gavin,R&D,2024-02-09,41.92,USD,Meal,Tech Supplies,INV-117272,San Francisco,San Francisco,Mgr_Duke,41.92
E0K2ND5C7,Olivia,Marketing,2024-02-09,206.45,USD,Hotel,City Taxi,INV-631369,Miami,Miami,Mgr_Erin,256.45
E6LEI8OSB,Grace,Sales,2024-02-09,61.16,USD,Meal,Happy Noodles,INV-293036,Boston,Boston,Mgr_Amy,61.16
EGTJVBM7J,Kirk,Marketing,2024-02-09,311.24,USD,Hotel,City Taxi,INV-859842,Boston,Boston,Mgr_Ben,311.24
ES41JA6YN,Delia,Sales,2024-02-09,546.77,USD,Air,Tech Supplies,INV-540356,Houston,Houston,Mgr_Carl,546.77
ETKHTMN4N,Riley,Marketing,2024-02-09,139.95,USD,Office,Sky Airlines,INV-420215,Seattle,Seattle,Mgr_Carl,139.95
E3YC6YDUG,Victor,R&D,2024-02-09,55.02,USD,Transport,Sky Airlines,INV-342221,Chicago,Chicago,Mgr_Ben,55.02
EPGA1LV0P,Wendy,HR,2024-02-09,41.04,USD,Office,Metro Coffee,INV-550380,Miami,Miami,Mgr_Amy,41.04
EW42V9MWC,Nina,HR,2024-02-09,49.46,USD,Transport,Green Hotel,INV-699386,Chicago,Chicago,Mgr_Erin,49.46
ERXE6ZM79,Xavier,Sales,2024-02-09,29.12,USD,Transport,Tech Supplies,INV-904846,Boston,Boston,Mgr_Erin,0.0
EUH5HXVT8,Kevin,R&D,2024-02-10,256.65,USD,Office,City Taxi,INV-641275,Seattle,Seattle,Mgr_Ben,256.65
E5I7BKZEF,Faith,Sales,2024-02-10,38.01,USD,Meal,City Taxi,INV-345055,Chicago,Chicago,Mgr_Carl,38.01
EMUMEDT90,Yvonne,R&D,2024-02-10,18.53,USD,Transport,Sky Airlines,INV-375080,Atlanta,Atlanta,Mgr_Ben,18.53
ECI59MYAZ,Queen,R&D,2024-02-10,255.01,USD,Hotel,City Taxi,INV-497472,New York,New York,Mgr_Amy,255.01
ED05Z96GL,Delia,Sales,2024-02-10,44.09,USD,Transport,Metro Coffee,INV-921131,Chicago,Chicago,Mgr_Amy,44.09
ELBFBZT0J,Laura,R&D,2024-02-10,149.14,USD,Hotel,City Taxi,INV-725979,Houston,Houston,Mgr_Duke,149.14
ESYXVSN0V,Fiona,R&D,2024-02-10,109.16,USD,Office,City Taxi,INV-691853,New York,New York,Mgr_Ben,109.16
EBF3NMQDU,Bella,Sales,2024-02-10,45.49,USD,Transport,Green Hotel,INV-443665,San Francisco,San Francisco,Mgr_Erin,45.49
EYWNMMYII,Yvonne,R&D,2024-02-10,49.35,USD,Meal,Sky Airlines,INV-739289,San Francisco,San Francisco,Mgr_Ben,49.35
EU84VPGLP,Ursula,R&D,2024-02-10,323.1,USD,Office,City Taxi,INV-194380,Dallas,Dallas,Mgr_Carl,323.1
EMAYU6O9N,Fiona,R&D,2024-02-10,248.59,USD,Office,Sky Airlines,INV-747926,Los Angeles,Los Angeles,Mgr_Ben,248.59
ENB7SDLLQ,Tina,R&D,2024-02-11,33.99,USD,Transport,City Taxi,INV-950894,Boston,Boston,Mgr_Erin,33.99
E29IVY9CU,Riley,R&D,2024-02-11,279.77,USD,Client Gift,Happy Noodles,INV-771167,Seattle,Seattle,Mgr_Duke,279.77
EGC479D0X,Carter,Sales,2024-02-11,301.59,USD,Air,Tech Supplies,INV-194956,Los Angeles,Los Angeles,Mgr_Ben,301.59
E9PZ7HCVI,Olivia,Sales,2024-02-11,579.39,USD,Air,Green Hotel,INV-114636,Houston,Houston,Mgr_Duke,579.39
ER07RNROY,Diana,R&D,2024-02-11,18.59,USD,Meal,Happy Noodles,INV-573647,Los Angeles,Los Angeles,Mgr_Erin,18.59
E7JPB9JQ0,Hazel,Sales,2024-02-11,61.18,USD,Meal,Tech Supplies,INV-190890,Chicago,Chicago,Mgr_Erin,61.18
E5P3EUN4P,Charlie,Marketing,2024-02-12,53.69,USD,Meal,Sky Airlines,INV-423061,Boston,Boston,Mgr_Ben,53.69
ELZ7PLI2C,Lena,Sales,2024-02-12,42.54,USD,Meal,Happy Noodles,INV-509652,Dallas,Dallas,Mgr_Ben,42.54
E00UHPKOX,Paula,HR,2024-02-12,35.09,USD,Transport,Green Hotel,INV-448920,Miami,Miami,Mgr_Erin,35.09
E9XMPWDX4,Jack,Finance,2024-02-12,356.52,USD,Office,Green Hotel,INV-383832,Atlanta,Atlanta,Mgr_Erin,556.52
E6AXR8LD5,Kevin,Sales,2024-02-12,22.89,USD,Meal,Green Hotel,INV-739694,San Francisco,Atlanta,Mgr_Erin,22.89
EMF6BC5HH,Delia,R&D,2024-02-12,195.0,USD,Air,Metro Coffee,INV-927826,Chicago,Chicago,Mgr_Amy,195.0
EDRFFGM13,Charlie,R&D,2024-02-12,60.96,USD,Meal,Metro Coffee,INV-239756,Miami,New York,Mgr_Erin,60.96
EFZE6ZDP3,Quinn,R&D,2024-02-12,27.53,USD,Transport,City Taxi,INV-335642,Seattle,San Francisco,Mgr_Amy,27.53
EN1DTV6TK,Miles,Sales,2024-02-12,39.99,USD,Meal,City Taxi,INV-827206,New York,New York,Mgr_Ben,39.99
E4MRJ80NR,Olivia,Marketing,2024-02-12,23.92,USD,Meal,Happy Noodles,INV-245766,San Francisco,San Francisco,Mgr_Amy,23.92
ECCHK7KC6,Kirk,Sales,2024-02-12,53.25,USD,Meal,Tech Supplies,INV-334584,New York,New York,Mgr_Carl,53.25
EZOGE4E0I,Riley,Sales,2024-02-13,317.73,USD,Hotel,Green Hotel,INV-307256,Boston,Boston,Mgr_Duke,317.73
EBPORZ26K,Tina,Sales,2024-02-13,17.5,USD,Meal,Metro Coffee,INV-675806,Miami,Miami,Mgr_Erin,17.5
E74J7L7UB,Victor,R&D,2024-02-13,522.96,USD,Air,Happy Noodles,INV-648326,Seattle,Houston,Mgr_Carl,522.96
EUMOWBCFH,Queen,Finance,2024-02-13,47.6,USD,Transport,City Taxi,INV-197672,Chicago,Chicago,Mgr_Amy,0.0
EL4L9W1MK,Carter,R&D,2024-02-13,30.73,USD,Meal,Happy Noodles,INV-963211,Houston,Houston,Mgr_Erin,30.73
EM2M4AJTE,Riley,Marketing,2024-02-13,53.43,USD,Transport,Sky Airlines,INV-834733,Atlanta,Atlanta,Mgr_Amy,53.43
EOOHNSXB1,Ursula,Sales,2024-02-13,216.38,USD,Hotel,Happy Noodles,INV-168464,Miami,Miami,Mgr_Amy,216.38
E5N503A8I,Yvonne,Finance,2024-02-13,205.95,USD,Hotel,Tech Supplies,INV-988290,Seattle,Seattle,Mgr_Duke,205.95
EA0QKBOGX,Henry,HR,2024-02-13,18.94,USD,Meal,Green Hotel,INV-388288,Boston,Boston,Mgr_Amy,18.94
ETA8FKN2L,Grace,Marketing,2024-02-13,51.76,USD,Meal,Metro Coffee,INV-520949,Seattle,Seattle,Mgr_Amy,51.76
E1J6EFD1E,Gavin,Sales,2024-02-14,207.89,USD,Office,Tech Supplies,INV-119452,Boston,Boston,Mgr_Duke,207.89
E9ZVP2JG4,Nina,Sales,2024-02-14,52.19,USD,Transport,Metro Coffee,INV-687090,Boston,Boston,Mgr_Amy,52.19
EKVPKB1QF,Victor,R&D,2024-02-14,24.98,USD,Transport,Tech Supplies,INV-593781,New York,New York,Mgr_Erin,24.98
E7ADABT33,Laura,HR,2024-02-15,71.95,USD,Meal,Happy Noodles,INV-120654,Atlanta,Atlanta,Mgr_Carl,71.95
EYLCHWGUS,Kirk,R&D,2024-02-15,235.46,USD,Office,Metro Coffee,INV-744056,Seattle,Seattle,Mgr_Carl,235.46
EDWCT6UIE,Irene,Marketing,2024-02-15,49.73,USD,Meal,Metro Coffee,INV-956640,Boston,Boston,Mgr_Carl,49.73
EQCYWNLNR,Fiona,Marketing,2024-02-15,205.68,USD,Hotel,Green Hotel,INV-387170,Atlanta,San Francisco,Mgr_Amy,205.68
EYIC3FASX,Vince,HR,2024-02-15,282.02,USD,Hotel,Happy Noodles,INV-720232,San Francisco,San Francisco,Mgr_Amy,282.02
EVQ27G16L,Paula,R&D,2024-02-15,35.95,USD,Office,Happy Noodles,INV-390495,Dallas,Dallas,Mgr_Amy,0.0
E84TT79KB,Zoe,Sales,2024-02-15,128.28,USD,Hotel,Happy Noodles,INV-148351,Los Angeles,Los Angeles,Mgr_Ben,128.28
